56,Genesis,1,,,,,Matthew,1,,,,
72,Genesis,2,,Genesis,3,,Matthew,2,,,,
75,Genesis,4,,Genesis,5,,Matthew,3,,,,
71,Genesis,6,,Genesis,7,,Matthew,4,,,,
70,Genesis,8,,,,,Matthew,5,,,,
63,Genesis,9,,,,,Matthew,6,,,,
61,Genesis,10,,,,,Matthew,7,,,,
66,Genesis,11,,,,,Matthew,8,,,,
58,Genesis,12,,,,,Matthew,9,,,,
60,Genesis,13,,,,,Matthew,10,,,,
75,Genesis,14,,Genesis,15,,Matthew,11,,,,
66,Genesis,16,,,,,Matthew,12,,,,
85,Genesis,17,,,,,Matthew,13,,,,
69,Genesis,18,,,,,Matthew,14,,,,
77,Genesis,19,,,,,Matthew,15,,,,
80,Genesis,20,,Genesis,21,,Matthew,16,,,,
71,Genesis,22,,Genesis,23,,Matthew,17,,,,
102,Genesis,24,,,,,Matthew,18,,,,
64,Genesis,25,,,,,Matthew,19,,,,
69,Genesis,26,,,,,Matthew,20,,,,
92,Genesis,27,,,,,Matthew,21,,,,
68,Genesis,28,,,,,Matthew,22,,,,
74,Genesis,29,,,,,Matthew,23,,,,
94,Genesis,30,,,,,Matthew,24,,,,
101,Genesis,31,,,,,Matthew,25,,,,
107,Genesis,32,,,,,Matthew,26,,,,
86,Genesis,33,,,,,Matthew,27,,,,
51,Genesis,34,,,,,Matthew,28,,,,
74,Genesis,35,,,,,Mark,1,,,,
71,Genesis,36,,,,,Mark,2,,,,
71,Genesis,37,,,,,Mark,3,,,,
71,Genesis,38,,,,,Mark,4,,,,
66,Genesis,39,,,,,Mark,5,,,,
79,Genesis,40,,,,,Mark,6,,,,
94,Genesis,41,,,,,Mark,7,,,,
76,Genesis,42,,,,,Mark,8,,,,
84,Genesis,43,,,,,Mark,9,,,,
86,Genesis,44,,,,,Mark,10,,,,
61,Genesis,45,,,,,Mark,11,,,,
78,Genesis,46,,,,,Mark,12,,,,
68,Genesis,47,,,,,Mark,13,,,,
94,Genesis,48,,,,,Mark,14,,,,
80,Genesis,49,,,,,Mark,15,,,,
46,Genesis,50,,,,,Mark,16,,,,
85,Exodus,1,,Exodus,2,,Luke,1,1,Luke,1,38
64,Exodus,3,,,,,Luke,1,39,Luke,1,80
83,Exodus,4,,,,,Luke,2,,,,
61,Exodus,5,,,,,Luke,3,,,,
74,Exodus,6,,,,,Luke,4,,,,
64,Exodus,7,,,,,Luke,5,,,,
81,Exodus,8,,,,,Luke,6,,,,
85,Exodus,9,,,,,Luke,7,,,,
85,Exodus,10,,,,,Luke,8,,,,
72,Exodus,11,,,,,Luke,9,,,,
62,Exodus,12,1,Exodus,12,20,Luke,10,,,,
85,Exodus,12,21,Exodus,12,51,Luke,11,,,,
81,Exodus,13,,,,,Luke,12,,,,
66,Exodus,14,,,,,Luke,13,,,,
62,Exodus,15,,,,,Luke,14,,,,
68,Exodus,16,,,,,Luke,15,,,,
74,Exodus,17,,Exodus,18,,Luke,16,,,,
62,Exodus,19,,,,,Luke,17,,,,
69,Exodus,20,,,,,Luke,18,,,,
84,Exodus,21,,,,,Luke,19,,,,
78,Exodus,22,,,,,Luke,20,,,,
71,Exodus,23,,,,,Luke,21,,,,
89,Exodus,24,,,,,Luke,22,,,,
96,Exodus,25,,,,,Luke,23,,,,
90,Exodus,26,,,,,Luke,24,,,,
72,Exodus,27,,,,,John,1,,,,
68,Exodus,28,,,,,John,2,,,,
82,Exodus,29,,,,,John,3,,,,
92,Exodus,30,,,,,John,4,,,,
65,Exodus,31,,,,,John,5,,,,
106,Exodus,32,,,,,John,6,,,,
76,Exodus,33,,,,,John,7,,,,
94,Exodus,34,,,,,John,8,,,,
76,Exodus,35,,,,,John,9,,,,
80,Exodus,36,,,,,John,10,,,,
86,Exodus,37,,,,,John,11,,,,
81,Exodus,38,,,,,John,12,,,,
81,Exodus,39,,,,,John,13,,,,
69,Exodus,40,,,,,John,14,,,,
60,Leviticus,1,,Leviticus,2,,John,15,,,,
50,Leviticus,3,,,,,John,16,,,,
80,Leviticus,4,,Leviticus,5,,John,17,,,,
70,Leviticus,6,,,,,John,18,,,,
80,Leviticus,7,,,,,John,19,,,,
67,Leviticus,8,,,,,John,20,,,,
69,Leviticus,9,,Leviticus,10,,John,21,,,,
81,Leviticus,11,,Leviticus,12,,Psalms,1,,Psalms,3,
79,Leviticus,13,,,,,Psalms,4,,Psalms,5,
84,Leviticus,14,,,,,Psalms,6,,Psalms,7,
62,Leviticus,15,,,,,Psalms,8,,Psalms,9,
59,Leviticus,16,,,,,Psalms,10,,Psalms,11,
72,Leviticus,17,,Leviticus,18,,Psalms,12,,Psalms,15,
63,Leviticus,19,,,,,Psalms,16,,Psalms,17,
77,Leviticus,20,,,,,Psalms,18,,,,
60,Leviticus,21,,,,,Psalms,19,,Psalms,21,
70,Leviticus,22,,,,,Psalms,22,,Psalms,23,
76,Leviticus,23,,,,,Psalms,24,,Psalms,25,
49,Leviticus,24,,,,,Psalms,26,,Psalms,27,
87,Leviticus,25,,,,,Psalms,28,,Psalms,30,
70,Leviticus,26,,,,,Psalms,31,,,,
67,Leviticus,27,,,,,Psalms,32,,Psalms,33,
76,Numbers,1,,,,,Psalms,34,,,,
74,Numbers,2,,,,,Psalms,35,,Psalms,36,
91,Numbers,3,,,,,Psalms,37,,,,
71,Numbers,4,,,,,Psalms,38,,,,
61,Numbers,5,,,,,Psalms,39,,Psalms,40,
56,Numbers,6,,,,,Psalms,41,,Psalms,43,
115,Numbers,7,,,,,Psalms,44,,,,
77,Numbers,8,,Numbers,9,,Psalms,45,,Psalms,46,
59,Numbers,10,,,,,Psalms,47,,Psalms,48,
71,Numbers,11,,Numbers,12,,Psalms,49,,,,
56,Numbers,13,,,,,Psalms,50,,,,
79,Numbers,14,,,,,Psalms,51,,Psalms,53,
71,Numbers,15,,,,,Psalms,54,,Psalms,55,
74,Numbers,16,,,,,Psalms,56,,Psalms,57,
73,Numbers,17,,Numbers,18,,Psalms,58,,Psalms,59,
54,Numbers,19,,,,,Psalms,60,,Psalms,62,
63,Numbers,20,,,,,Psalms,63,,Psalms,65,
62,Numbers,21,,,,,Psalms,66,,Psalms,67,
76,Numbers,22,,,,,Psalms,68,,,,
66,Numbers,23,,,,,Psalms,69,,,,
72,Numbers,24,,Numbers,25,,Psalms,70,,Psalms,71,
85,Numbers,26,,,,,Psalms,72,,,,
51,Numbers,27,,,,,Psalms,73,,,,
64,Numbers,28,,,,,Psalms,74,,Psalms,75,
72,Numbers,29,,,,,Psalms,76,,Psalms,77,
55,Numbers,30,,,,,Psalms,78,1,Psalms,78,39
87,Numbers,31,,,,,Psalms,78,40,Psalms,78,72
74,Numbers,32,,,,,Psalms,79,,Psalms,80,
80,Numbers,33,,,,,Psalms,81,,Psalms,82,
59,Numbers,34,,,,,Psalms,83,,Psalms,84,
77,Numbers,35,,Numbers,36,,Psalms,85,,Psalms,86,
71,Deuteronomy,1,,,,,Psalms,87,,Psalms,88,
89,Deuteronomy,2,,,,,Psalms,89,,,,
62,Deuteronomy,3,,,,,Psalms,90,,Psalms,91,
69,Deuteronomy,4,,,,,Psalms,92,,Psalms,93,
67,Deuteronomy,5,,,,,Psalms,94,,Psalms,95,
76,Deuteronomy,6,,Deuteronomy,7,,Psalms,96,,Psalms,97,
51,Deuteronomy,8,,,,,Psalms,98,,Psalms,101,
57,Deuteronomy,9,,,,,Psalms,102,,,,
76,Deuteronomy,10,,Deuteronomy,11,,Psalms,103,,,,
67,Deuteronomy,12,,,,,Psalms,104,,,,
63,Deuteronomy,13,,,,,Psalms,105,,,,
77,Deuteronomy,14,,,,,Psalms,106,,,,
66,Deuteronomy,15,,,,,Psalms,107,,,,
55,Deuteronomy,16,,Deuteronomy,17,,Psalms,108,,,,
74,Deuteronomy,18,,Deuteronomy,19,,Psalms,109,,,,
70,Deuteronomy,20,,Deuteronomy,21,,Psalms,110,,Psalms,112,
65,Deuteronomy,22,,,,,Psalms,113,,Psalms,115,
68,Deuteronomy,23,,Deuteronomy,24,,Psalms,116,,Psalms,117,
67,Deuteronomy,25,,Deuteronomy,26,,Psalms,118,,,,
69,Deuteronomy,27,,Deuteronomy,28,19,Psalms,119,1,Psalms,119,24
73,Deuteronomy,28,20,Deuteronomy,28,68,Psalms,119,25,Psalms,119,48
73,Deuteronomy,29,,Deuteronomy,30,,Psalms,119,49,Psalms,119,72
54,Deuteronomy,31,,,,,Psalms,119,73,Psalms,119,96
76,Deuteronomy,32,,,,,Psalms,119,97,Psalms,119,120
65,Deuteronomy,33,,Deuteronomy,34,,Psalms,119,121,Psalms,119,144
74,Joshua,1,,Joshua,2,,Psalms,119,145,Psalms,119,176
77,Joshua,3,,Joshua,4,,Psalms,120,,Psalms,124,
72,Joshua,5,,Joshua,6,,Psalms,125,,Psalms,129,
55,Joshua,7,,,,,Psalms,130,,Psalms,132,
62,Joshua,8,,,,,Psalms,133,,Psalms,135,
62,Joshua,9,,,,,Psalms,136,,Psalms,137,
75,Joshua,10,,,,,Psalms,138,,Psalms,139,
77,Joshua,11,,Joshua,12,,Psalms,140,,Psalms,142,
