81,Genesis,1,,Genesis,2,,Matthew,1,,,,
73,Genesis,3,,Genesis,4,,Matthew,2,,,,
95,Genesis,5,,Genesis,7,,Matthew,3,,,,
76,Genesis,8,,Genesis,9,,Matthew,4,,,,
80,Genesis,10,,,,,Matthew,5,,,,
86,Genesis,11,,Genesis,12,,Matthew,6,,,,
92,Genesis,13,,Genesis,15,,Matthew,7,,,,
77,Genesis,16,,Genesis,17,,Matthew,8,,,,
71,Genesis,18,,,,,Matthew,9,,,,
80,Genesis,19,,,,,Matthew,10,,,,
82,Genesis,20,,Genesis,21,,Matthew,11,,,,
74,Genesis,22,,,,,Matthew,12,,,,
78,Genesis,23,,,,,Matthew,13,,,,
103,Genesis,24,,,,,Matthew,14,,,,
108,Genesis,25,,Genesis,26,,Matthew,15,,,,
74,Genesis,27,,,,,Matthew,16,,,,
84,Genesis,28,,Genesis,29,,Matthew,17,,,,
78,Genesis,30,,,,,Matthew,18,,,,
85,Genesis,31,,,,,Matthew,19,,,,
86,Genesis,32,,Genesis,33,,Matthew,20,,,,
77,Genesis,34,,,,,Matthew,21,,,,
75,Genesis,35,,,,,Matthew,22,,,,
82,Genesis,36,,,,,Matthew,23,,,,
87,Genesis,37,,,,,Matthew,24,,,,
76,Genesis,38,,,,,Matthew,25,,,,
98,Genesis,39,,,,,Matthew,26,,,,
89,Genesis,40,,,,,Matthew,27,,,,
77,Genesis,41,,,,,Matthew,28,,,,
83,Genesis,42,,,,,Mark,1,,,,
96,Genesis,43,,Genesis,44,,Mark,2,,,,
97,Genesis,45,,Genesis,46,,Mark,3,,,,
94,Genesis,47,,Genesis,48,,Mark,4,,,,
76,Genesis,49,,,,,Mark,5,,,,
82,Genesis,50,,,,,Mark,6,,,,
84,Exodus,1,,Exodus,2,,Mark,7,,,,
91,Exodus,3,,Exodus,4,,Mark,8,,,,
73,Exodus,5,,,,,Mark,9,,,,
82,Exodus,6,,,,,Mark,10,,,,
90,Exodus,7,,Exodus,8,,Mark,11,,,,
79,Exodus,9,,,,,Mark,12,,,,
76,Exodus,10,,Exodus,11,,Mark,13,,,,
92,Exodus,12,1,Exodus,12,20,Mark,14,,,,
78,Exodus,12,21,Exodus,12,51,Mark,15,,,,
100,Exodus,13,,Exodus,15,,Mark,16,,,,
90,Exodus,16,,Exodus,17,,Luke,1,1,Luke,1,38
94,Exodus,18,,Exodus,19,,Luke,1,39,Luke,1,80
78,Exodus,20,,,,,Luke,2,,,,
74,Exodus,21,,,,,Luke,3,,,,
75,Exodus,22,,,,,Luke,4,,,,
90,Exodus,23,,Exodus,24,,Luke,5,,,,
89,Exodus,25,,,,,Luke,6,,,,
87,Exodus,26,,,,,Luke,7,,,,
77,Exodus,27,,,,,Luke,8,,,,
105,Exodus,28,,,,,Luke,9,,,,
88,Exodus,29,,,,,Luke,10,,,,
92,Exodus,30,,,,,Luke,11,,,,
77,Exodus,31,,,,,Luke,12,,,,
70,Exodus,32,,,,,Luke,13,,,,
93,Exodus,33,,Exodus,34,,Luke,14,,,,
105,Exodus,35,,Exodus,36,,Luke,15,,,,
91,Exodus,37,,Exodus,38,,Luke,16,,,,
80,Exodus,39,,,,,Luke,17,,,,
81,Exodus,40,,,,,Luke,18,,,,
98,Leviticus,1,,Leviticus,3,,Luke,19,,,,
82,Leviticus,4,,,,,Luke,20,,,,
87,Leviticus,5,,Leviticus,6,,Luke,21,,,,
109,Leviticus,7,,,,,Luke,22,,,,
92,Leviticus,8,,,,,Luke,23,,,,
97,Leviticus,9,,Leviticus,10,,Luke,24,,,,
98,Leviticus,11,,,,,John,1,,,,
92,Leviticus,12,,Leviticus,13,,John,2,,,,
93,Leviticus,14,,,,,John,3,,,,
87,Leviticus,15,,,,,John,4,,,,
81,Leviticus,16,,,,,John,5,,,,
87,Leviticus,17,,,,,John,6,,,,
83,Leviticus,18,,,,,John,7,,,,
96,Leviticus,19,,,,,John,8,,,,
68,Leviticus,20,,,,,John,9,,,,
66,Leviticus,21,,,,,John,10,,,,
90,Leviticus,22,,,,,John,11,,,,
94,Leviticus,23,,,,,John,12,,,,
61,Leviticus,24,,,,,John,13,,,,
86,Leviticus,25,,,,,John,14,,,,
73,Leviticus,26,,,,,John,15,,,,
67,Leviticus,27,,,,,John,16,,,,
80,Numbers,1,,,,,John,17,,,,
74,Numbers,2,,,,,John,18,,,,
93,Numbers,3,,,,,John,19,,,,
80,Numbers,4,,,,,John,20,,,,
83,Numbers,5,,Numbers,6,,John,21,,,,
107,Numbers,7,,,,,Psalms,1,,,,
65,Numbers,8,,Numbers,9,,Psalms,3,,,,
93,Numbers,10,,Numbers,11,,Psalms,5,,,,
75,Numbers,12,,Numbers,13,,Psalms,7,,,,
106,Numbers,14,,Numbers,15,,Psalms,9,,,,
81,Numbers,16,,Numbers,17,,Psalms,10,,,,
75,Numbers,18,,Numbers,19,,Psalms,11,,,,
87,Numbers,20,,Numbers,21,,Psalms,14,,,,
86,Numbers,22,,Numbers,23,,Psalms,17,,,,
93,Numbers,24,,Numbers,25,,Psalms,18,,,,
79,Numbers,26,,,,,Psalms,19,,,,
76,Numbers,27,,Numbers,28,,Psalms,20,,,,
87,Numbers,29,,Numbers,30,,Psalms,22,,,,
112,Numbers,31,,Numbers,32,,Psalms,23,,,,
78,Numbers,33,,,,,Psalms,25,,,,
88,Numbers,34,,Numbers,36,,Psalms,26,,,,
69,Deuteronomy,1,,,,,Psalms,27,,,,
89,Deuteronomy,2,,Deuteronomy,3,,Psalms,29,,,,
73,Deuteronomy,4,,,,,Psalms,31,,,,
95,Deuteronomy,5,,Deuteronomy,7,,Psalms,32,,,,
71,Deuteronomy,8,,Deuteronomy,9,,Psalms,33,,,,
76,Deuteronomy,10,,Deuteronomy,11,,Psalms,34,,,,
78,Deuteronomy,12,,Deuteronomy,13,,Psalms,35,,,,
86,Deuteronomy,14,,Deuteronomy,16,,Psalms,36,,,,
82,Deuteronomy,17,,Deuteronomy,18,,Psalms,37,,,,
86,Deuteronomy,19,,Deuteronomy,21,,Psalms,38,,,,
90,Deuteronomy,22,,Deuteronomy,24,,Psalms,39,,,,
81,Deuteronomy,25,,Deuteronomy,27,,Psalms,40,,,,
81,Deuteronomy,28,1,Deuteronomy,28,68,Psalms,41,,,,
