56,Genesis,1,,,,,Matthew,1,,,,
48,Genesis,2,,,,,Matthew,2,,,,
67,Genesis,3,,Genesis,4,,Matthew,3,,,,
57,Genesis,5,,,,,Matthew,4,,,,
70,Genesis,6,,,,,Matthew,5,,,,
58,Genesis,7,,,,,Matthew,6,,,,
51,Genesis,8,,,,,Matthew,7,,,,
63,Genesis,9,,,,,Matthew,8,,,,
70,Genesis,10,,,,,Matthew,9,,,,
74,Genesis,11,,,,,Matthew,10,,,,
50,Genesis,12,,,,,Matthew,11,,,,
68,Genesis,13,,,,,Matthew,12,,,,
82,Genesis,14,,,,,Matthew,13,,,,
57,Genesis,15,,,,,Matthew,14,,,,
55,Genesis,16,,,,,Matthew,15,,,,
55,Genesis,17,,,,,Matthew,16,,,,
60,Genesis,18,,,,,Matthew,17,,,,
73,Genesis,19,,,,,Matthew,18,,,,
48,Genesis,20,,,,,Matthew,19,,,,
68,Genesis,21,,,,,Matthew,20,,,,
70,Genesis,22,,,,,Matthew,21,,,,
66,Genesis,23,,,,,Matthew,22,,,,
106,Genesis,24,,,,,Matthew,23,,,,
85,Genesis,25,,,,,Matthew,24,,,,
81,Genesis,26,,,,,Matthew,25,,,,
121,Genesis,27,,,,,Matthew,26,,,,
88,Genesis,28,,,,,Matthew,27,,,,
55,Genesis,29,,,,,Matthew,28,,,,
88,Genesis,30,,,,,Mark,1,,,,
83,Genesis,31,,,,,Mark,2,,,,
67,Genesis,32,,,,,Mark,3,,,,
61,Genesis,33,,,,,Mark,4,,,,
74,Genesis,34,,,,,Mark,5,,,,
85,Genesis,35,,,,,Mark,6,,,,
80,Genesis,36,,,,,Mark,7,,,,
74,Genesis,37,,,,,Mark,8,,,,
80,Genesis,38,,,,,Mark,9,,,,
75,Genesis,39,,,,,Mark,10,,,,
56,Genesis,40,,,,,Mark,11,,,,
101,Genesis,41,,,,,Mark,12,,,,
75,Genesis,42,,,,,Mark,13,,,,
106,Genesis,43,,,,,Mark,14,,,,
81,Genesis,44,,,,,Mark,15,,,,
48,Genesis,45,,,,,Mark,16,,,,
72,Genesis,46,,,,,Luke,1,1,Luke,1,38
73,Genesis,47,,,,,Luke,1,39,Luke,1,80
74,Genesis,48,,,,,Luke,2,,,,
71,Genesis,49,,,,,Luke,3,,,,
70,Genesis,50,,,,,Luke,4,,,,
61,Exodus,1,,,,,Luke,5,,,,
74,Exodus,2,,,,,Luke,6,,,,
72,Exodus,3,,,,,Luke,7,,,,
87,Exodus,4,,,,,Luke,8,,,,
85,Exodus,5,,,,,Luke,9,,,,
72,Exodus,6,,,,,Luke,10,,,,
79,Exodus,7,,,,,Luke,11,,,,
91,Exodus,8,,,,,Luke,12,,,,
70,Exodus,9,,,,,Luke,13,,,,
64,Exodus,10,,,,,Luke,14,,,,
42,Exodus,11,,,,,Luke,15,,,,
51,Exodus,12,1,Exodus,12,20,Luke,16,,,,
68,Exodus,12,21,Exodus,12,51,Luke,17,,,,
65,Exodus,13,,,,,Luke,18,,,,
79,Exodus,14,,,,,Luke,19,,,,
74,Exodus,15,,,,,Luke,20,,,,
74,Exodus,16,,,,,Luke,21,,,,
87,Exodus,17,,,,,Luke,22,,,,
83,Exodus,18,,,,,Luke,23,,,,
78,Exodus,19,,,,,Luke,24,,,,
77,Exodus,20,,,,,John,1,,,,
61,Exodus,21,,,,,John,2,,,,
67,Exodus,22,,,,,John,3,,,,
87,Exodus,23,,,,,John,4,,,,
65,Exodus,24,,,,,John,5,,,,
111,Exodus,25,,,,,John,6,,,,
90,Exodus,26,,,,,John,7,,,,
80,Exodus,27,,,,,John,8,,,,
84,Exodus,28,,,,,John,9,,,,
88,Exodus,29,,,,,John,10,,,,
95,Exodus,30,,,,,John,11,,,,
68,Exodus,31,,,,,John,12,,,,
73,Exodus,32,,,,,John,13,,,,
54,Exodus,33,,,,,John,14,,,,
62,Exodus,34,,,,,John,15,,,,
68,Exodus,35,,,,,John,16,,,,
64,Exodus,36,,,,,John,17,,,,
69,Exodus,37,,,,,John,18,,,,
73,Exodus,38,,,,,John,19,,,,
74,Exodus,39,,,,,John,20,,,,
63,Exodus,40,,,,,John,21,,,,
51,Leviticus,1,,Leviticus,2,,Psalms,1,,Psalms,2,
68,Leviticus,3,,Leviticus,4,,Psalms,3,,Psalms,4,
41,Leviticus,5,,,,,Psalms,5,,Psalms,6,
56,Leviticus,6,,,,,Psalms,7,,Psalms,8,
58,Leviticus,7,,,,,Psalms,9,,,,
54,Leviticus,8,,,,,Psalms,10,,,,
45,Leviticus,9,,,,,Psalms,11,,Psalms,13,
43,Leviticus,10,,,,,Psalms,14,,Psalms,16,
62,Leviticus,11,,,,,Psalms,17,,,,
58,Leviticus,12,,,,,Psalms,18,,,,
73,Leviticus,13,,,,,Psalms,19,,,,
79,Leviticus,14,,,,,Psalms,20,,Psalms,21,
64,Leviticus,15,,,,,Psalms,22,,,,
66,Leviticus,16,,Leviticus,17,,Psalms,23,,Psalms,24,
52,Leviticus,18,,,,,Psalms,25,,,,
49,Leviticus,19,,,,,Psalms,26,,,,
50,Leviticus,20,,,,,Psalms,27,,Psalms,28,
47,Leviticus,21,,,,,Psalms,29,,Psalms,30,
57,Leviticus,22,,,,,Psalms,31,,,,
78,Leviticus,23,,Leviticus,24,,Psalms,32,,,,
77,Leviticus,25,,,,,Psalms,33,,,,
68,Leviticus,26,,,,,Psalms,34,,,,
62,Leviticus,27,,,,,Psalms,35,,,,
66,Numbers,1,,,,,Psalms,36,,,,
74,Numbers,2,,,,,Psalms,37,,,,
73,Numbers,3,,,,,Psalms,38,,,,
62,Numbers,4,,,,,Psalms,39,,,,
75,Numbers,5,,Numbers,6,,Psalms,40,,,,
102,Numbers,7,,,,,Psalms,41,,,,
42,Numbers,8,,,,,Psalms,42,,Psalms,43,
49,Numbers,9,,,,,Psalms,44,,,,
53,Numbers,10,,,,,Psalms,45,,,,
55,Numbers,11,,,,,Psalms,46,,Psalms,47,
63,Numbers,12,,Numbers,13,,Psalms,48,,,,
65,Numbers,14,,,,,Psalms,49,,,,
64,Numbers,15,,,,,Psalms,50,,,,
69,Numbers,16,,,,,Psalms,51,,,,
67,Numbers,17,,Numbers,18,,Psalms,52,,Psalms,54,
45,Numbers,19,,,,,Psalms,55,,,,
42,Numbers,20,,,,,Psalms,56,,,,
57,Numbers,21,,,,,Psalms,57,,Psalms,58,
58,Numbers,22,,,,,Psalms,59,,,,
50,Numbers,23,,,,,Psalms,60,,Psalms,61,
48,Numbers,24,,,,,Psalms,62,,Psalms,63,
41,Numbers,25,,,,,Psalms,64,,Psalms,65,
92,Numbers,26,,,,,Psalms,66,,Psalms,67,
58,Numbers,27,,,,,Psalms,68,,,,
67,Numbers,28,,,,,Psalms,69,,,,
69,Numbers,29,,,,,Psalms,70,,Psalms,71,
36,Numbers,30,,,,,Psalms,72,,,,
82,Numbers,31,,,,,Psalms,73,,,,
65,Numbers,32,,,,,Psalms,74,,,,
78,Numbers,33,,,,,Psalms,75,,Psalms,76,
49,Numbers,34,,,,,Psalms,77,,,,
73,Numbers,35,,,,,Psalms,78,1,Psalms,78,39
46,Numbers,36,,,,,Psalms,78,40,Psalms,78,72
59,Deuteronomy,1,,,,,Psalms,79,,,,
56,Deuteronomy,2,,,,,Psalms,80,,,,
53,Deuteronomy,3,,,,,Psalms,81,,Psalms,82,
67,Deuteronomy,4,,,,,Psalms,83,,,,
58,Deuteronomy,5,,,,,Psalms,84,,Psalms,85,
49,Deuteronomy,6,,,,,Psalms,86,,Psalms,87,
44,Deuteronomy,7,,,,,Psalms,88,,,,
72,Deuteronomy,8,,,,,Psalms,89,,,,
46,Deuteronomy,9,,,,,Psalms,90,,,,
38,Deuteronomy,10,,,,,Psalms,91,,,,
52,Deuteronomy,11,,,,,Psalms,92,,Psalms,93,
55,Deuteronomy,12,,,,,Psalms,94,,,,
42,Deuteronomy,13,,,,,Psalms,95,,Psalms,96,
50,Deuteronomy,14,,,,,Psalms,97,,Psalms,98,
45,Deuteronomy,15,,,,,Psalms,99,,Psalms,101,
50,Deuteronomy,16,,,,,Psalms,102,,,,
42,Deuteronomy,17,,,,,Psalms,103,,,,
57,Deuteronomy,18,,,,,Psalms,104,,,,
66,Deuteronomy,19,,,,,Psalms,105,,,,
68,Deuteronomy,20,,,,,Psalms,106,,,,
66,Deuteronomy,21,,,,,Psalms,107,,,,
43,Deuteronomy,22,,,,,Psalms,108,,,,
56,Deuteronomy,23,,,,,Psalms,109,,,,
39,Deuteronomy,24,,,,,Psalms,110,,Psalms,111,
38,Deuteronomy,25,,,,,Psalms,112,,Psalms,113,
45,Deuteronomy,26,,,,,Psalms,114,,Psalms,115,
47,Deuteronomy,27,,,,,Psalms,116,,Psalms,117,
48,Deuteronomy,28,1,Deuteronomy,28,19,Psalms,118,,,,
73,Deuteronomy,28,20,Deuteronomy,28,68,Psalms,119,1,Psalms,119,24
53,Deuteronomy,29,,,,,Psalms,119,25,Psalms,119,48
44,Deuteronomy,30,,,,,Psalms,119,49,Psalms,119,72
54,Deuteronomy,31,,,,,Psalms,119,73,Psalms,119,96
76,Deuteronomy,32,,,,,Psalms,119,97,Psalms,119,120
53,Deuteronomy,33,,,,,Psalms,119,121,Psalms,119,144
44,Deuteronomy,34,,,,,Psalms,119,145,Psalms,119,176
